repository,file_path,language,extension,loc,size_bytes
fastapi,docs_src/additional_responses/tutorial001_py310.py,Python,.py,14,506
fastapi,docs_src/additional_responses/tutorial004_py310.py,Python,.py,22,669
fastapi,docs_src/additional_responses/tutorial002_py310.py,Python,.py,22,596
fastapi,docs_src/additional_responses/tutorial003_py310.py,Python,.py,29,837
fastapi,docs_src/request_forms/__init__.py,Python,.py,0,0
fastapi,docs_src/request_forms/tutorial001_py310.py,Python,.py,5,173
fastapi,docs_src/request_forms/tutorial001_an_py310.py,Python,.py,6,223
fastapi,docs_src/additional_status_codes/__init__.py,Python,.py,0,0
fastapi,docs_src/additional_status_codes/tutorial001_py310.py,Python,.py,19,646
fastapi,docs_src/additional_status_codes/tutorial001_an_py310.py,Python,.py,20,686
fastapi,docs_src/handling_errors/tutorial006_py310.py,Python,.py,21,928
fastapi,docs_src/handling_errors/__init__.py,Python,.py,0,0
fastapi,docs_src/handling_errors/tutorial001_py310.py,Python,.py,8,299
fastapi,docs_src/handling_errors/tutorial005_py310.py,Python,.py,18,626
fastapi,docs_src/handling_errors/tutorial004_py310.py,Python,.py,19,920
fastapi,docs_src/handling_errors/tutorial002_py310.py,Python,.py,12,404
fastapi,docs_src/handling_errors/tutorial003_py310.py,Python,.py,17,626
fastapi,docs_src/pydantic_v1_in_v2/tutorial002_an_py310.py,Python,.py,10,252
fastapi,docs_src/pydantic_v1_in_v2/tutorial004_an_py310.py,Python,.py,12,360
fastapi,docs_src/pydantic_v1_in_v2/__init__.py,Python,.py,0,0
fastapi,docs_src/pydantic_v1_in_v2/tutorial001_an_py310.py,Python,.py,5,124
fastapi,docs_src/pydantic_v1_in_v2/tutorial003_an_py310.py,Python,.py,15,407
fastapi,docs_src/dataclasses_/__init__.py,Python,.py,0,0
fastapi,docs_src/dataclasses_/tutorial001_py310.py,Python,.py,12,275
fastapi,docs_src/dataclasses_/tutorial002_py310.py,Python,.py,18,506
fastapi,docs_src/dataclasses_/tutorial003_py310.py,Python,.py,43,1363
fastapi,docs_src/websockets_/tutorial002_an_py310.py,Python,.py,83,2855
fastapi,docs_src/websockets_/__init__.py,Python,.py,0,0
fastapi,docs_src/websockets_/tutorial001_py310.py,Python,.py,45,1432
fastapi,docs_src/websockets_/tutorial002_py310.py,Python,.py,81,2798
fastapi,docs_src/websockets_/tutorial003_py310.py,Python,.py,67,2549
fastapi,docs_src/json_base64_bytes/__init__.py,Python,.py,0,0
fastapi,docs_src/json_base64_bytes/tutorial001_py310.py,Python,.py,29,892
fastapi,docs_src/static_files/__init__.py,Python,.py,0,0
fastapi,docs_src/static_files/tutorial001_py310.py,Python,.py,4,159
fastapi,docs_src/header_param_models/tutorial002_an_py310.py,Python,.py,14,432
fastapi,docs_src/header_param_models/__init__.py,Python,.py,0,0
fastapi,docs_src/header_param_models/tutorial001_py310.py,Python,.py,12,352
fastapi,docs_src/header_param_models/tutorial001_an_py310.py,Python,.py,13,392
fastapi,docs_src/header_param_models/tutorial003_an_py310.py,Python,.py,15,424
fastapi,docs_src/header_param_models/tutorial002_py310.py,Python,.py,13,392
fastapi,docs_src/header_param_models/tutorial003_py310.py,Python,.py,12,377
fastapi,docs_src/path_operation_configuration/tutorial006_py310.py,Python,.py,11,365
fastapi,docs_src/path_operation_configuration/tutorial002b_py310.py,Python,.py,12,323
fastapi,docs_src/path_operation_configuration/__init__.py,Python,.py,0,0
fastapi,docs_src/path_operation_configuration/tutorial001_py310.py,Python,.py,12,350
fastapi,docs_src/path_operation_configuration/tutorial005_py310.py,Python,.py,24,681
fastapi,docs_src/path_operation_configuration/tutorial004_py310.py,Python,.py,20,625
fastapi,docs_src/path_operation_configuration/tutorial002_py310.py,Python,.py,18,524
fastapi,docs_src/path_operation_configuration/tutorial003_py310.py,Python,.py,16,457
fastapi,docs_src/path_params_numeric_validations/tutorial002_an_py310.py,Python,.py,11,311
fastapi,docs_src/path_params_numeric_validations/tutorial006_py310.py,Python,.py,15,397
fastapi,docs_src/path_params_numeric_validations/tutorial004_an_py310.py,Python,.py,11,317
fastapi,docs_src/path_params_numeric_validations/__init__.py,Python,.py,0,0
fastapi,docs_src/path_params_numeric_validations/tutorial001_py310.py,Python,.py,11,332
fastapi,docs_src/path_params_numeric_validations/tutorial001_an_py310.py,Python,.py,12,375
fastapi,docs_src/path_params_numeric_validations/tutorial006_an_py310.py,Python,.py,16,447
fastapi,docs_src/path_params_numeric_validations/tutorial005_py310.py,Python,.py,12,298
fastapi,docs_src/path_params_numeric_validations/tutorial004_py310.py,Python,.py,10,280
fastapi,docs_src/path_params_numeric_validations/tutorial003_an_py310.py,Python,.py,11,311
fastapi,docs_src/path_params_numeric_validations/tutorial002_py310.py,Python,.py,8,265
fastapi,docs_src/path_params_numeric_validations/tutorial003_py310.py,Python,.py,8,268
fastapi,docs_src/path_params_numeric_validations/tutorial005_an_py310.py,Python,.py,12,331
fastapi,docs_src/query_params/tutorial006_py310.py,Python,.py,8,269
fastapi,docs_src/query_params/__init__.py,Python,.py,0,0
fastapi,docs_src/query_params/tutorial001_py310.py,Python,.py,6,250
fastapi,docs_src/query_params/tutorial005_py310.py,Python,.py,6,192
fastapi,docs_src/query_params/tutorial004_py310.py,Python,.py,14,436
fastapi,docs_src/query_params/tutorial002_py310.py,Python,.py,7,219
fastapi,docs_src/query_params/tutorial003_py310.py,Python,.py,12,374
fastapi,docs_src/schema_extra_example/tutorial004_an_py310.py,Python,.py,37,917
fastapi,docs_src/schema_extra_example/__init__.py,Python,.py,0,0
fastapi,docs_src/schema_extra_example/tutorial001_py310.py,Python,.py,24,646
fastapi,docs_src/schema_extra_example/tutorial005_py310.py,Python,.py,44,1348
fastapi,docs_src/schema_extra_example/tutorial004_py310.py,Python,.py,33,786
fastapi,docs_src/schema_extra_example/tutorial003_an_py310.py,Python,.py,28,673
fastapi,docs_src/schema_extra_example/tutorial002_py310.py,Python,.py,12,479
fastapi,docs_src/schema_extra_example/tutorial003_py310.py,Python,.py,24,574
fastapi,docs_src/schema_extra_example/tutorial005_an_py310.py,Python,.py,48,1523
fastapi,docs_src/cookie_params/__init__.py,Python,.py,0,0
fastapi,docs_src/cookie_params/tutorial001_py310.py,Python,.py,5,170
fastapi,docs_src/cookie_params/tutorial001_an_py310.py,Python,.py,6,205
fastapi,docs_src/cors/__init__.py,Python,.py,0,0
fastapi,docs_src/cors/tutorial001_py310.py,Python,.py,19,459
fastapi,docs_src/response_headers/__init__.py,Python,.py,0,0
fastapi,docs_src/response_headers/tutorial001_py310.py,Python,.py,8,309
fastapi,docs_src/response_headers/tutorial002_py310.py,Python,.py,6,222
fastapi,docs_src/response_change_status_code/__init__.py,Python,.py,0,0
fastapi,docs_src/response_change_status_code/tutorial001_py310.py,Python,.py,9,391
fastapi,docs_src/templates/__init__.py,Python,.py,0,0
fastapi,docs_src/templates/tutorial001_py310.py,Python,.py,12,521
fastapi,docs_src/templates/static/__init__.py,Python,.py,0,0
fastapi,docs_src/templates/templates/__init__.py,Python,.py,0,0
fastapi,docs_src/openapi_webhooks/__init__.py,Python,.py,0,0
fastapi,docs_src/openapi_webhooks/tutorial001_py310.py,Python,.py,17,550
fastapi,docs_src/custom_request_and_route/tutorial002_an_py310.py,Python,.py,21,974
fastapi,docs_src/custom_request_and_route/__init__.py,Python,.py,0,0
fastapi,docs_src/custom_request_and_route/tutorial001_py310.py,Python,.py,24,976
fastapi,docs_src/custom_request_and_route/tutorial001_an_py310.py,Python,.py,25,1015
fastapi,docs_src/custom_request_and_route/tutorial002_py310.py,Python,.py,20,935
fastapi,docs_src/custom_request_and_route/tutorial003_py310.py,Python,.py,26,1051
fastapi,docs_src/extra_models/__init__.py,Python,.py,0,0
fastapi,docs_src/extra_models/tutorial001_py310.py,Python,.py,28,905
fastapi,docs_src/extra_models/tutorial005_py310.py,Python,.py,5,180
fastapi,docs_src/extra_models/tutorial004_py310.py,Python,.py,13,356
fastapi,docs_src/extra_models/tutorial002_py310.py,Python,.py,24,798
fastapi,docs_src/extra_models/tutorial003_py310.py,Python,.py,22,612
fastapi,docs_src/separate_openapi_schemas/__init__.py,Python,.py,0,0
fastapi,docs_src/separate_openapi_schemas/tutorial001_py310.py,Python,.py,18,451
fastapi,docs_src/separate_openapi_schemas/tutorial002_py310.py,Python,.py,18,486
fastapi,docs_src/custom_docs_ui/__init__.py,Python,.py,0,0
fastapi,docs_src/custom_docs_ui/tutorial001_py310.py,Python,.py,29,1143
fastapi,docs_src/custom_docs_ui/tutorial002_py310.py,Python,.py,31,1175
fastapi,docs_src/app_testing/__init__.py,Python,.py,0,0
fastapi,docs_src/app_testing/tutorial001_py310.py,Python,.py,11,334
fastapi,docs_src/app_testing/tutorial004_py310.py,Python,.py,29,1187
fastapi,docs_src/app_testing/tutorial002_py310.py,Python,.py,22,757
fastapi,docs_src/app_testing/tutorial003_py310.py,Python,.py,16,528
fastapi,docs_src/app_testing/app_b_py310/__init__.py,Python,.py,0,0
fastapi,docs_src/app_testing/app_b_py310/main.py,Python,.py,27,1113
fastapi,docs_src/app_testing/app_b_py310/test_main.py,Python,.py,51,1866
fastapi,docs_src/app_testing/app_a_py310/__init__.py,Python,.py,0,0
fastapi,docs_src/app_testing/app_a_py310/main.py,Python,.py,5,118
fastapi,docs_src/app_testing/app_a_py310/test_main.py,Python,.py,7,238
fastapi,docs_src/app_testing/app_b_an_py310/__init__.py,Python,.py,0,0
fastapi,docs_src/app_testing/app_b_an_py310/main.py,Python,.py,28,1163
fastapi,docs_src/app_testing/app_b_an_py310/test_main.py,Python,.py,51,1866
fastapi,docs_src/bigger_applications/__init__.py,Python,.py,0,0
fastapi,docs_src/bigger_applications/app_an_py310/__init__.py,Python,.py,0,0
fastapi,docs_src/bigger_applications/app_an_py310/main.py,Python,.py,17,552
fastapi,docs_src/bigger_applications/app_an_py310/dependencies.py,Python,.py,8,409
fastapi,docs_src/bigger_applications/app_an_py310/routers/users.py,Python,.py,11,407
fastapi,docs_src/bigger_applications/app_an_py310/routers/__init__.py,Python,.py,0,0
fastapi,docs_src/bigger_applications/app_an_py310/routers/items.py,Python,.py,28,1011
fastapi,docs_src/bigger_applications/app_an_py310/internal/__init__.py,Python,.py,0,0
fastapi,docs_src/bigger_applications/app_an_py310/internal/admin.py,Python,.py,5,147
fastapi,docs_src/first_steps/__init__.py,Python,.py,0,0
fastapi,docs_src/first_steps/tutorial001_py310.py,Python,.py,5,117
fastapi,docs_src/first_steps/tutorial003_py310.py,Python,.py,5,111
fastapi,docs_src/request_form_models/tutorial002_an_py310.py,Python,.py,11,307
fastapi,docs_src/request_form_models/__init__.py,Python,.py,0,0
fastapi,docs_src/request_form_models/tutorial001_py310.py,Python,.py,9,228
fastapi,docs_src/request_form_models/tutorial001_an_py310.py,Python,.py,10,268
fastapi,docs_src/request_form_models/tutorial002_py310.py,Python,.py,10,267
fastapi,docs_src/body_fields/__init__.py,Python,.py,0,0
fastapi,docs_src/body_fields/tutorial001_py310.py,Python,.py,14,523
fastapi,docs_src/body_fields/tutorial001_an_py310.py,Python,.py,15,563
fastapi,docs_src/events/__init__.py,Python,.py,0,0
fastapi,docs_src/events/tutorial001_py310.py,Python,.py,10,283
fastapi,docs_src/events/tutorial002_py310.py,Python,.py,9,255
fastapi,docs_src/events/tutorial003_py310.py,Python,.py,17,569
fastapi,docs_src/strict_content_type/__init__.py,Python,.py,0,0
fastapi,docs_src/strict_content_type/tutorial001_py310.py,Python,.py,9,231
fastapi,docs_src/response_cookies/__init__.py,Python,.py,0,0
fastapi,docs_src/response_cookies/tutorial001_py310.py,Python,.py,9,344
fastapi,docs_src/response_cookies/tutorial002_py310.py,Python,.py,6,272
fastapi,docs_src/custom_response/tutorial009b_py310.py,Python,.py,7,217
fastapi,docs_src/custom_response/tutorial009c_py310.py,Python,.py,12,451
fastapi,docs_src/custom_response/tutorial006_py310.py,Python,.py,6,199
fastapi,docs_src/custom_response/tutorial007_py310.py,Python,.py,11,319
fastapi,docs_src/custom_response/tutorial010_py310.py,Python,.py,6,228
fastapi,docs_src/custom_response/__init__.py,Python,.py,0,0
fastapi,docs_src/custom_response/tutorial001_py310.py,Python,.py,6,197
fastapi,docs_src/custom_response/tutorial006c_py310.py,Python,.py,6,237
fastapi,docs_src/custom_response/tutorial006b_py310.py,Python,.py,6,220
fastapi,docs_src/custom_response/tutorial005_py310.py,Python,.py,6,186
fastapi,docs_src/custom_response/tutorial004_py310.py,Python,.py,18,491
fastapi,docs_src/custom_response/tutorial002_py310.py,Python,.py,15,352
fastapi,docs_src/custom_response/tutorial003_py310.py,Python,.py,16,394
fastapi,docs_src/custom_response/tutorial008_py310.py,Python,.py,10,360
fastapi,docs_src/custom_response/tutorial009_py310.py,Python,.py,7,202
fastapi,docs_src/custom_response/tutorial001b_py310.py,Python,.py,6,215
fastapi,docs_src/metadata/__init__.py,Python,.py,0,0
fastapi,docs_src/metadata/tutorial001_py310.py,Python,.py,29,805
fastapi,docs_src/metadata/tutorial004_py310.py,Python,.py,22,693
fastapi,docs_src/metadata/tutorial001_1_py310.py,Python,.py,29,774
fastapi,docs_src/metadata/tutorial002_py310.py,Python,.py,5,154
fastapi,docs_src/metadata/tutorial003_py310.py,Python,.py,5,161
fastapi,docs_src/advanced_middleware/__init__.py,Python,.py,0,0
fastapi,docs_src/advanced_middleware/tutorial001_py310.py,Python,.py,7,231
fastapi,docs_src/advanced_middleware/tutorial002_py310.py,Python,.py,9,279
fastapi,docs_src/advanced_middleware/tutorial003_py310.py,Python,.py,7,230
fastapi,docs_src/extending_openapi/__init__.py,Python,.py,0,0
fastapi,docs_src/extending_openapi/tutorial001_py310.py,Python,.py,22,737
fastapi,docs_src/response_directly/__init__.py,Python,.py,0,0
fastapi,docs_src/response_directly/tutorial001_py310.py,Python,.py,14,474
fastapi,docs_src/response_directly/tutorial002_py310.py,Python,.py,15,354
fastapi,docs_src/async_tests/__init__.py,Python,.py,0,0
fastapi,docs_src/async_tests/app_a_py310/__init__.py,Python,.py,0,0
fastapi,docs_src/async_tests/app_a_py310/main.py,Python,.py,5,112
fastapi,docs_src/async_tests/app_a_py310/test_main.py,Python,.py,11,360
fastapi,docs_src/sub_applications/__init__.py,Python,.py,0,0
fastapi,docs_src/sub_applications/tutorial001_py310.py,Python,.py,10,274
scikit-learn,.spin/cmds.py,Python,.py,23,793
scikit-learn,asv_benchmarks/benchmarks/metrics.py,Python,.py,34,1363
scikit-learn,asv_benchmarks/benchmarks/manifold.py,Python,.py,22,820
scikit-learn,asv_benchmarks/benchmarks/neighbors.py,Python,.py,26,1140
scikit-learn,asv_benchmarks/benchmarks/model_selection.py,Python,.py,57,2371
scikit-learn,asv_benchmarks/benchmarks/datasets.py,Python,.py,134,5191
scikit-learn,asv_benchmarks/benchmarks/__init__.py,Python,.py,1,49
scikit-learn,asv_benchmarks/benchmarks/linear_model.py,Python,.py,183,6606
scikit-learn,asv_benchmarks/benchmarks/common.py,Python,.py,191,7347
scikit-learn,asv_benchmarks/benchmarks/utils.py,Python,.py,32,1310
scikit-learn,asv_benchmarks/benchmarks/cluster.py,Python,.py,79,2925
scikit-learn,asv_benchmarks/benchmarks/ensemble.py,Python,.py,87,2995
scikit-learn,asv_benchmarks/benchmarks/decomposition.py,Python,.py,68,2406
scikit-learn,asv_benchmarks/benchmarks/svm.py,Python,.py,20,762
scikit-learn,sklearn/conftest.py,Python,.py,416,18550
scikit-learn,sklearn/multiclass.py,Python,.py,1063,44511
scikit-learn,sklearn/kernel_approximation.py,Python,.py,927,40804
scikit-learn,sklearn/random_projection.py,Python,.py,646,28585
scikit-learn,sklearn/isotonic.py,Python,.py,414,17387
scikit-learn,sklearn/multioutput.py,Python,.py,1017,43547
scikit-learn,sklearn/__init__.py,Python,.py,130,4524
scikit-learn,sklearn/kernel_ridge.py,Python,.py,202,9263
scikit-learn,sklearn/_distributor_init.py,Python,.py,9,424
scikit-learn,sklearn/_min_dependencies.py,Python,.py,66,2913
scikit-learn,sklearn/naive_bayes.py,Python,.py,1271,57234
scikit-learn,sklearn/pipeline.py,Python,.py,1897,88768
scikit-learn,sklearn/discriminant_analysis.py,Python,.py,1013,45243
scikit-learn,sklearn/exceptions.py,Python,.py,187,7703
scikit-learn,sklearn/_config.py,Python,.py,340,16099
scikit-learn,sklearn/dummy.py,Python,.py,568,24390
scikit-learn,sklearn/base.py,Python,.py,1169,49206
scikit-learn,sklearn/calibration.py,Python,.py,1450,62711
scikit-learn,sklearn/tree/__init__.py,Python,.py,21,596
scikit-learn,sklearn/tree/_export.py,Python,.py,1054,43135
scikit-learn,sklearn/tree/_reingold_tilford.py,Python,.py,154,5157
scikit-learn,sklearn/tree/_classes.py,Python,.py,1867,91022
scikit-learn,sklearn/tree/tests/test_split.py,Python,.py,355,14489
scikit-learn,sklearn/tree/tests/test_monotonic_tree.py,Python,.py,469,19374
scikit-learn,sklearn/tree/tests/test_tree.py,Python,.py,3042,130366
scikit-learn,sklearn/tree/tests/test_reingold_tilford.py,Python,.py,43,1462
scikit-learn,sklearn/tree/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/tree/tests/test_swap.py,Python,.py,36,1483
scikit-learn,sklearn/tree/tests/test_fenwick.py,Python,.py,41,1750
scikit-learn,sklearn/tree/tests/test_export.py,Python,.py,664,25480
scikit-learn,sklearn/metrics/_scorer.py,Python,.py,983,40742
scikit-learn,sklearn/metrics/_classification.py,Python,.py,3504,155867
scikit-learn,sklearn/metrics/_base.py,Python,.py,167,7603
scikit-learn,sklearn/metrics/_regression.py,Python,.py,1656,67885
scikit-learn,sklearn/metrics/__init__.py,Python,.py,189,5018
scikit-learn,sklearn/metrics/pairwise.py,Python,.py,2206,92535
scikit-learn,sklearn/metrics/_ranking.py,Python,.py,1996,89854
scikit-learn,sklearn/metrics/cluster/_bicluster.py,Python,.py,90,3647
scikit-learn,sklearn/metrics/cluster/__init__.py,Python,.py,52,1509
scikit-learn,sklearn/metrics/cluster/_unsupervised.py,Python,.py,404,17980
scikit-learn,sklearn/metrics/cluster/_supervised.py,Python,.py,1051,45473
scikit-learn,sklearn/metrics/cluster/tests/test_supervised.py,Python,.py,448,19629
scikit-learn,sklearn/metrics/cluster/tests/test_common.py,Python,.py,258,10320
scikit-learn,sklearn/metrics/cluster/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/metrics/cluster/tests/test_bicluster.py,Python,.py,45,1719
scikit-learn,sklearn/metrics/cluster/tests/test_unsupervised.py,Python,.py,358,12269
scikit-learn,sklearn/metrics/_plot/regression.py,Python,.py,333,14706
scikit-learn,sklearn/metrics/_plot/det_curve.py,Python,.py,359,15101
scikit-learn,sklearn/metrics/_plot/precision_recall_curve.py,Python,.py,765,34959
scikit-learn,sklearn/metrics/_plot/__init__.py,Python,.py,2,79
scikit-learn,sklearn/metrics/_plot/roc_curve.py,Python,.py,615,26469
scikit-learn,sklearn/metrics/_plot/confusion_matrix.py,Python,.py,408,17363
scikit-learn,sklearn/metrics/_plot/tests/test_precision_recall_display.py,Python,.py,624,26401
scikit-learn,sklearn/metrics/_plot/tests/test_det_curve_display.py,Python,.py,109,4327
scikit-learn,sklearn/metrics/_plot/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/metrics/_plot/tests/test_common_curve_display.py,Python,.py,761,30309
scikit-learn,sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,Python,.py,299,13487
scikit-learn,sklearn/metrics/_plot/tests/test_predict_error_display.py,Python,.py,149,6007
scikit-learn,sklearn/metrics/_plot/tests/test_roc_curve_display.py,Python,.py,495,19314
scikit-learn,sklearn/metrics/tests/test_common.py,Python,.py,2590,101605
scikit-learn,sklearn/metrics/tests/test_score_objects.py,Python,.py,1441,60891
scikit-learn,sklearn/metrics/tests/test_dist_metrics.py,Python,.py,342,14995
scikit-learn,sklearn/metrics/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/metrics/tests/test_ranking.py,Python,.py,2254,98138
scikit-learn,sklearn/metrics/tests/test_pairwise_distances_reduction.py,Python,.py,1435,53061
scikit-learn,sklearn/metrics/tests/test_pairwise.py,Python,.py,1553,65757
scikit-learn,sklearn/metrics/tests/test_classification.py,Python,.py,3176,134132
scikit-learn,sklearn/metrics/tests/test_regression.py,Python,.py,558,26253
scikit-learn,sklearn/metrics/_pairwise_distances_reduction/_dispatcher.py,Python,.py,646,30032
scikit-learn,sklearn/metrics/_pairwise_distances_reduction/__init__.py,Python,.py,108,5177
scikit-learn,sklearn/ensemble/_base.py,Python,.py,254,10604
scikit-learn,sklearn/ensemble/_forest.py,Python,.py,2555,119902
scikit-learn,sklearn/ensemble/_voting.py,Python,.py,597,25222
scikit-learn,sklearn/ensemble/_bootstrap.py,Python,.py,57,2589
scikit-learn,sklearn/ensemble/_bagging.py,Python,.py,1197,52904
scikit-learn,sklearn/ensemble/_gb.py,Python,.py,1866,86407
scikit-learn,sklearn/ensemble/_weight_boosting.py,Python,.py,895,39740
scikit-learn,sklearn/ensemble/__init__.py,Python,.py,42,1518
scikit-learn,sklearn/ensemble/_iforest.py,Python,.py,552,24517
scikit-learn,sklearn/ensemble/_stacking.py,Python,.py,956,43504
scikit-learn,sklearn/ensemble/tests/test_common.py,Python,.py,239,9191
scikit-learn,sklearn/ensemble/tests/test_voting.py,Python,.py,670,27269
scikit-learn,sklearn/ensemble/tests/test_forest.py,Python,.py,1584,66700
scikit-learn,sklearn/ensemble/tests/test_bagging.py,Python,.py,963,38900
scikit-learn,sklearn/ensemble/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/ensemble/tests/test_stacking.py,Python,.py,886,33397
scikit-learn,sklearn/ensemble/tests/test_bootstrap.py,Python,.py,67,3042
scikit-learn,sklearn/ensemble/tests/test_weight_boosting.py,Python,.py,474,20710
scikit-learn,sklearn/ensemble/tests/test_gradient_boosting.py,Python,.py,1372,57958
scikit-learn,sklearn/ensemble/tests/test_iforest.py,Python,.py,309,13637
scikit-learn,sklearn/ensemble/tests/test_base.py,Python,.py,87,3667
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/predictor.py,Python,.py,126,5122
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/binning.py,Python,.py,338,16462
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py,Python,.py,1963,92657
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/__init__.py,Python,.py,6,246
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/grower.py,Python,.py,731,32849
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/utils.py,Python,.py,126,5571
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_grower.py,Python,.py,536,23153
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_binning.py,Python,.py,469,20414
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_splitting.py,Python,.py,972,38639
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_predictor.py,Python,.py,152,6319
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_monotonic_constraints.py,Python,.py,381,16937
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py,Python,.py,1489,63623
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_warm_start.py,Python,.py,196,7933
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_compare_lightgbm.py,Python,.py,237,10109
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_histogram.py,Python,.py,210,8681
scikit-learn,sklearn/experimental/__init__.py,Python,.py,7,305
scikit-learn,sklearn/experimental/enable_hist_gradient_boosting.py,Python,.py,19,828
scikit-learn,sklearn/experimental/enable_halving_search_cv.py,Python,.py,26,1303
scikit-learn,sklearn/experimental/enable_iterative_imputer.py,Python,.py,17,756
scikit-learn,sklearn/experimental/tests/test_enable_hist_gradient_boosting.py,Python,.py,18,752
scikit-learn,sklearn/experimental/tests/test_enable_iterative_imputer.py,Python,.py,14,662
scikit-learn,sklearn/experimental/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/experimental/tests/test_enable_successive_halving.py,Python,.py,43,1896
scikit-learn,sklearn/cluster/_agglomerative.py,Python,.py,1104,49491
scikit-learn,sklearn/cluster/_optics.py,Python,.py,1024,45159
scikit-learn,sklearn/cluster/_dbscan.py,Python,.py,427,20733
scikit-learn,sklearn/cluster/_bicluster.py,Python,.py,515,22134
scikit-learn,sklearn/cluster/_feature_agglomeration.py,Python,.py,62,2439
scikit-learn,sklearn/cluster/__init__.py,Python,.py,61,1675
scikit-learn,sklearn/cluster/_kmeans.py,Python,.py,1911,82531
scikit-learn,sklearn/cluster/_spectral.py,Python,.py,663,31014
scikit-learn,sklearn/cluster/_bisect_k_means.py,Python,.py,435,19608
scikit-learn,sklearn/cluster/_affinity_propagation.py,Python,.py,503,20752
scikit-learn,sklearn/cluster/_birch.py,Python,.py,605,26062
scikit-learn,sklearn/cluster/_mean_shift.py,Python,.py,472,20329
scikit-learn,sklearn/cluster/tests/test_mean_shift.py,Python,.py,172,7196
scikit-learn,sklearn/cluster/tests/test_k_means.py,Python,.py,1122,49197
scikit-learn,sklearn/cluster/tests/test_feature_agglomeration.py,Python,.py,43,1965
scikit-learn,sklearn/cluster/tests/test_dbscan.py,Python,.py,378,17093
scikit-learn,sklearn/cluster/tests/test_birch.py,Python,.py,194,8606
scikit-learn,sklearn/cluster/tests/test_affinity_propagation.py,Python,.py,251,11898
scikit-learn,sklearn/cluster/tests/test_optics.py,Python,.py,779,25431
scikit-learn,sklearn/cluster/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/cluster/tests/test_bisect_k_means.py,Python,.py,122,5567
scikit-learn,sklearn/cluster/tests/test_hierarchical.py,Python,.py,774,33144
scikit-learn,sklearn/cluster/tests/common.py,Python,.py,30,880
scikit-learn,sklearn/cluster/tests/test_bicluster.py,Python,.py,220,9154
scikit-learn,sklearn/cluster/tests/test_hdbscan.py,Python,.py,504,20336
scikit-learn,sklearn/cluster/tests/test_spectral.py,Python,.py,275,11828
scikit-learn,sklearn/cluster/_hdbscan/__init__.py,Python,.py,2,79
scikit-learn,sklearn/cluster/_hdbscan/hdbscan.py,Python,.py,877,41786
scikit-learn,sklearn/cluster/_hdbscan/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/cluster/_hdbscan/tests/test_reachibility.py,Python,.py,48,2065
scikit-learn,sklearn/feature_extraction/_hash.py,Python,.py,172,7909
scikit-learn,sklearn/feature_extraction/__init__.py,Python,.py,15,499
scikit-learn,sklearn/feature_extraction/_dict_vectorizer.py,Python,.py,377,16065
scikit-learn,sklearn/feature_extraction/_stop_words.py,Python,.py,327,5725
scikit-learn,sklearn/feature_extraction/text.py,Python,.py,1787,77448
scikit-learn,sklearn/feature_extraction/image.py,Python,.py,585,23680
scikit-learn,sklearn/feature_extraction/tests/test_dict_vectorizer.py,Python,.py,201,8256
scikit-learn,sklearn/feature_extraction/tests/test_image.py,Python,.py,301,13183
scikit-learn,sklearn/feature_extraction/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/feature_extraction/tests/test_text.py,Python,.py,1357,53369
scikit-learn,sklearn/feature_extraction/tests/test_feature_hasher.py,Python,.py,132,5734
scikit-learn,sklearn/__check_build/__init__.py,Python,.py,45,1880
scikit-learn,sklearn/_loss/link.py,Python,.py,194,7487
scikit-learn,sklearn/_loss/__init__.py,Python,.py,34,830
scikit-learn,sklearn/_loss/loss.py,Python,.py,1596,64059
scikit-learn,sklearn/_loss/tests/test_link.py,Python,.py,121,5032
scikit-learn,sklearn/_loss/tests/__init__.py,Python,.py,0,0
